datetime,Unnamed: 0,STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10N,TD,Q,SQ,VV,N,U,P,temperature_C,irradiance,sunshine_hours
2024-01-01 01:00:00,0.0,330.0,20240101.0,1.0,210.0,120.0,120.0,180.0,75.0,,61.0,0.0,0.0,,,91.0,9951.0,7.5,0.0,0.0
2024-01-01 02:00:00,1.0,330.0,20240101.0,2.0,210.0,90.0,100.0,150.0,74.0,,62.0,0.0,0.0,,,91.0,9958.0,7.4,0.0,0.0
2024-01-01 03:00:00,2.0,330.0,20240101.0,3.0,240.0,100.0,110.0,160.0,92.0,,59.0,0.0,0.0,,,79.0,9959.0,9.2,0.0,0.0
2024-01-01 04:00:00,3.0,330.0,20240101.0,4.0,240.0,110.0,110.0,190.0,91.0,,59.0,0.0,0.0,,,80.0,9966.0,9.1,0.0,0.0
2024-01-01 05:00:00,4.0,330.0,20240101.0,5.0,240.0,100.0,100.0,150.0,95.0,,54.0,0.0,0.0,,,76.0,9973.0,9.5,0.0,0.0
2024-01-01 06:00:00,5.0,330.0,20240101.0,6.0,250.0,120.0,120.0,170.0,92.0,71.0,48.0,0.0,0.0,,,73.0,9978.0,9.2,0.0,0.0
2024-01-01 07:00:00,6.0,330.0,20240101.0,7.0,260.0,130.0,120.0,180.0,91.0,71.33333333333333,48.0,0.0,0.0,,,74.0,9989.0,9.1,0.0,0.0
2024-01-01 08:00:00,7.0,330.0,20240101.0,8.0,260.0,130.0,130.0,180.0,92.0,71.66666666666667,46.0,0.0,0.0,,,73.0,10001.0,9.2,0.0,0.0
2024-01-01 09:00:00,8.0,330.0,20240101.0,9.0,260.0,130.0,140.0,190.0,90.0,72.0,48.0,3.0,0.0,,,74.0,10012.0,9.0,8.333333333333334,0.0
2024-01-01 10:00:00,9.0,330.0,20240101.0,10.0,260.0,130.0,110.0,190.0,93.0,72.33333333333333,49.0,19.0,0.0,,,74.0,10022.0,9.3,52.77777777777778,0.0
2024-01-01 11:00:00,10.0,330.0,20240101.0,11.0,260.0,120.0,120.0,170.0,93.0,72.66666666666667,47.0,48.0,7.0,,,73.0,10026.0,9.3,133.33333333333334,0.7000000000000001
2024-01-01 12:00:00,11.0,330.0,20240101.0,12.0,260.0,120.0,120.0,190.0,89.0,73.0,46.0,27.0,0.0,,,74.0,10032.0,8.9,75.0,0.0
2024-01-01 13:00:00,12.0,330.0,20240101.0,13.0,260.0,120.0,120.0,160.0,90.0,72.83333333333333,41.0,51.0,3.0,,,71.0,10035.0,9.0,141.66666666666666,0.3
2024-01-01 14:00:00,13.0,330.0,20240101.0,14.0,250.0,110.0,110.0,160.0,91.0,72.66666666666667,39.0,33.0,3.0,,,70.0,10040.0,9.1,91.66666666666669,0.3
2024-01-01 15:00:00,14.0,330.0,20240101.0,15.0,250.0,100.0,80.0,160.0,86.0,72.5,39.0,14.0,3.0,,,72.0,10044.0,8.6,38.888888888888886,0.3
2024-01-01 16:00:00,15.0,330.0,20240101.0,16.0,250.0,80.0,80.0,120.0,86.0,72.33333333333333,33.0,2.0,0.0,,,69.0,10047.0,8.6,5.555555555555555,0.0
2024-01-01 17:00:00,16.0,330.0,20240101.0,17.0,240.0,70.0,70.0,110.0,83.0,72.16666666666667,34.0,0.0,0.0,,,71.0,10047.0,8.3,0.0,0.0
2024-01-01 18:00:00,17.0,330.0,20240101.0,18.0,210.0,60.0,80.0,110.0,77.0,72.0,53.0,0.0,0.0,,,84.0,10045.0,7.7,0.0,0.0
2024-01-01 19:00:00,18.0,330.0,20240101.0,19.0,200.0,80.0,80.0,110.0,78.0,71.5,43.0,0.0,0.0,,,78.0,10041.0,7.8,0.0,0.0
2024-01-01 20:00:00,19.0,330.0,20240101.0,20.0,190.0,80.0,80.0,130.0,77.0,71.0,41.0,0.0,0.0,,,78.0,10032.0,7.7,0.0,0.0
2024-01-01 21:00:00,20.0,330.0,20240101.0,21.0,180.0,70.0,80.0,110.0,72.0,70.5,47.0,0.0,0.0,,,84.0,10023.0,7.2,0.0,0.0
2024-01-01 22:00:00,21.0,330.0,20240101.0,22.0,170.0,90.0,100.0,130.0,72.0,70.0,59.0,0.0,0.0,,,91.0,10007.0,7.2,0.0,0.0
2024-01-01 23:00:00,22.0,330.0,20240101.0,23.0,160.0,110.0,120.0,140.0,73.0,69.5,63.0,0.0,0.0,,,93.0,9988.0,7.3,0.0,0.0
2024-01-02 00:00:00,23.0,330.0,20240101.0,24.0,160.0,110.0,120.0,150.0,76.0,69.0,68.0,0.0,0.0,,,94.0,9967.0,7.6,0.0,0.0
2024-01-02 01:00:00,24.0,330.0,20240102.0,1.0,160.0,130.0,130.0,180.0,79.0,69.83333333333333,70.0,0.0,0.0,,,94.0,9943.0,7.9,0.0,0.0
2024-01-02 02:00:00,25.0,330.0,20240102.0,2.0,170.0,130.0,130.0,170.0,81.0,70.66666666666667,74.0,0.0,0.0,,,94.0,9919.0,8.1,0.0,0.0
2024-01-02 03:00:00,26.0,330.0,20240102.0,3.0,180.0,120.0,110.0,160.0,85.0,71.5,80.0,0.0,0.0,,,96.0,9902.0,8.5,0.0,0.0
2024-01-02 04:00:00,27.0,330.0,20240102.0,4.0,200.0,110.0,110.0,150.0,97.0,72.33333333333333,91.0,0.0,0.0,,,96.0,9896.0,9.7,0.0,0.0
2024-01-02 05:00:00,28.0,330.0,20240102.0,5.0,240.0,110.0,130.0,180.0,111.0,73.16666666666667,105.0,0.0,0.0,,,96.0,9898.0,11.1,0.0,0.0
2024-01-02 06:00:00,29.0,330.0,20240102.0,6.0,240.0,130.0,120.0,180.0,114.0,74.0,102.0,0.0,0.0,,,92.0,9906.0,11.4,0.0,0.0
2024-01-02 07:00:00,30.0,330.0,20240102.0,7.0,230.0,110.0,110.0,160.0,110.0,79.5,100.0,0.0,0.0,,,93.0,9912.0,11.0,0.0,0.0
2024-01-02 08:00:00,31.0,330.0,20240102.0,8.0,230.0,110.0,90.0,150.0,111.0,85.0,97.0,0.0,0.0,,,91.0,9917.0,11.1,0.0,0.0
2024-01-02 09:00:00,32.0,330.0,20240102.0,9.0,220.0,90.0,90.0,140.0,111.0,90.5,101.0,6.0,0.0,,,93.0,9912.0,11.1,16.666666666666668,0.0
2024-01-02 10:00:00,33.0,330.0,20240102.0,10.0,220.0,90.0,90.0,140.0,117.0,96.0,100.0,17.0,0.0,,,89.0,9910.0,11.7,47.22222222222222,0.0
2024-01-02 11:00:00,34.0,330.0,20240102.0,11.0,200.0,70.0,90.0,130.0,116.0,101.5,107.0,8.0,0.0,,,93.0,9899.0,11.6,22.22222222222222,0.0
2024-01-02 12:00:00,35.0,330.0,20240102.0,12.0,180.0,90.0,80.0,120.0,113.0,107.0,106.0,8.0,0.0,,,95.0,9884.0,11.3,22.22222222222222,0.0
2024-01-02 13:00:00,36.0,330.0,20240102.0,13.0,180.0,90.0,100.0,130.0,109.0,107.16666666666667,104.0,9.0,0.0,,,96.0,9862.0,10.9,25.0,0.0
2024-01-02 14:00:00,37.0,330.0,20240102.0,14.0,190.0,100.0,100.0,140.0,115.0,107.33333333333333,108.0,6.0,0.0,,,95.0,9848.0,11.5,16.666666666666668,0.0
2024-01-02 15:00:00,38.0,330.0,20240102.0,15.0,180.0,100.0,120.0,150.0,115.0,107.5,108.0,2.0,0.0,,,95.0,9826.0,11.5,5.555555555555555,0.0
2024-01-02 16:00:00,39.0,330.0,20240102.0,16.0,190.0,130.0,130.0,170.0,116.0,107.66666666666667,108.0,1.0,0.0,,,94.0,9815.0,11.6,2.7777777777777777,0.0
2024-01-02 17:00:00,40.0,330.0,20240102.0,17.0,220.0,140.0,160.0,240.0,124.0,107.83333333333333,98.0,0.0,0.0,,,84.0,9806.0,12.4,0.0,0.0
2024-01-02 18:00:00,41.0,330.0,20240102.0,18.0,220.0,170.0,170.0,270.0,117.0,108.0,78.0,0.0,0.0,,,77.0,9805.0,11.7,0.0,0.0
2024-01-02 19:00:00,42.0,330.0,20240102.0,19.0,220.0,170.0,180.0,270.0,114.0,105.5,78.0,0.0,0.0,,,78.0,9802.0,11.4,0.0,0.0
2024-01-02 20:00:00,43.0,330.0,20240102.0,20.0,240.0,180.0,180.0,280.0,114.0,103.0,78.0,0.0,0.0,,,78.0,9810.0,11.4,0.0,0.0
2024-01-02 21:00:00,44.0,330.0,20240102.0,21.0,240.0,180.0,150.0,260.0,109.0,100.5,78.0,0.0,0.0,,,80.0,9820.0,10.9,0.0,0.0
2024-01-02 22:00:00,45.0,330.0,20240102.0,22.0,260.0,180.0,210.0,260.0,101.0,98.0,70.0,0.0,0.0,,,80.0,9834.0,10.1,0.0,0.0
2024-01-02 23:00:00,46.0,330.0,20240102.0,23.0,260.0,160.0,160.0,240.0,96.0,95.5,82.0,0.0,0.0,,,90.0,9845.0,9.6,0.0,0.0
2024-01-03 00:00:00,47.0,330.0,20240102.0,24.0,250.0,170.0,170.0,250.0,107.0,93.0,72.0,0.0,0.0,,,78.0,9858.0,10.7,0.0,0.0
2024-01-03 01:00:00,48.0,330.0,20240103.0,1.0,250.0,160.0,150.0,240.0,108.0,93.66666666666667,70.0,0.0,0.0,,,77.0,9867.0,10.8,0.0,0.0
2024-01-03 02:00:00,49.0,330.0,20240103.0,2.0,250.0,150.0,140.0,220.0,106.0,94.33333333333333,68.0,0.0,0.0,,,77.0,9875.0,10.6,0.0,0.0
2024-01-03 03:00:00,50.0,330.0,20240103.0,3.0,240.0,130.0,130.0,200.0,107.0,95.0,70.0,0.0,0.0,,,77.0,9878.0,10.7,0.0,0.0
2024-01-03 04:00:00,51.0,330.0,20240103.0,4.0,240.0,120.0,110.0,170.0,105.0,95.66666666666667,74.0,0.0,0.0,,,81.0,9879.0,10.5,0.0,0.0
2024-01-03 05:00:00,52.0,330.0,20240103.0,5.0,230.0,110.0,100.0,170.0,103.0,96.33333333333333,82.0,0.0,0.0,,,86.0,9881.0,10.3,0.0,0.0
2024-01-03 06:00:00,53.0,330.0,20240103.0,6.0,220.0,120.0,120.0,160.0,99.0,97.0,82.0,0.0,0.0,,,88.0,9882.0,9.9,0.0,0.0
2024-01-03 07:00:00,54.0,330.0,20240103.0,7.0,240.0,110.0,120.0,160.0,100.0,96.66666666666667,78.0,0.0,0.0,,,86.0,9886.0,10.0,0.0,0.0
2024-01-03 08:00:00,55.0,330.0,20240103.0,8.0,240.0,110.0,100.0,170.0,104.0,96.33333333333333,77.0,0.0,0.0,,,83.0,9891.0,10.4,0.0,0.0
2024-01-03 09:00:00,56.0,330.0,20240103.0,9.0,250.0,100.0,100.0,150.0,99.0,96.0,80.0,5.0,0.0,,,87.0,9895.0,9.9,13.88888888888889,0.0
2024-01-03 10:00:00,57.0,330.0,20240103.0,10.0,240.0,100.0,100.0,150.0,104.0,95.66666666666667,76.0,21.0,0.0,,,82.0,9899.0,10.4,58.333333333333336,0.0
2024-01-03 11:00:00,58.0,330.0,20240103.0,11.0,240.0,100.0,100.0,140.0,107.0,95.33333333333333,73.0,36.0,2.0,,,79.0,9902.0,10.7,100.0,0.2
2024-01-03 12:00:00,59.0,330.0,20240103.0,12.0,230.0,90.0,70.0,150.0,105.0,95.0,80.0,38.0,0.0,,,84.0,9899.0,10.5,105.55555555555556,0.0
2024-01-03 13:00:00,60.0,330.0,20240103.0,13.0,230.0,90.0,90.0,130.0,107.0,92.33333333333333,80.0,33.0,0.0,,,83.0,9893.0,10.7,91.66666666666669,0.0
2024-01-03 14:00:00,61.0,330.0,20240103.0,14.0,230.0,80.0,100.0,150.0,96.0,89.66666666666667,77.0,16.0,0.0,,,87.0,9890.0,9.6,44.44444444444444,0.0
2024-01-03 15:00:00,62.0,330.0,20240103.0,15.0,240.0,90.0,90.0,140.0,99.0,87.0,77.0,10.0,2.0,,,86.0,9887.0,9.9,27.77777777777778,0.2
2024-01-03 16:00:00,63.0,330.0,20240103.0,16.0,220.0,90.0,90.0,160.0,92.0,84.33333333333333,74.0,3.0,0.0,,,88.0,9887.0,9.2,8.333333333333334,0.0
2024-01-03 17:00:00,64.0,330.0,20240103.0,17.0,260.0,80.0,70.0,130.0,83.0,81.66666666666667,69.0,0.0,0.0,,,90.0,9889.0,8.3,0.0,0.0
2024-01-03 18:00:00,65.0,330.0,20240103.0,18.0,270.0,70.0,110.0,140.0,95.0,79.0,79.0,0.0,0.0,,,89.0,9895.0,9.5,0.0,0.0
2024-01-03 19:00:00,66.0,330.0,20240103.0,19.0,270.0,90.0,100.0,160.0,92.0,78.33333333333333,74.0,0.0,0.0,,,88.0,9900.0,9.2,0.0,0.0
2024-01-03 20:00:00,67.0,330.0,20240103.0,20.0,270.0,90.0,80.0,160.0,84.0,77.66666666666667,75.0,0.0,0.0,,,94.0,9910.0,8.4,0.0,0.0
2024-01-03 21:00:00,68.0,330.0,20240103.0,21.0,270.0,100.0,110.0,130.0,89.0,77.0,76.0,0.0,0.0,,,91.0,9919.0,8.9,0.0,0.0
2024-01-03 22:00:00,69.0,330.0,20240103.0,22.0,290.0,110.0,120.0,170.0,83.0,76.33333333333333,73.0,0.0,0.0,,,93.0,9930.0,8.3,0.0,0.0
2024-01-03 23:00:00,70.0,330.0,20240103.0,23.0,300.0,100.0,100.0,140.0,85.0,75.66666666666667,71.0,0.0,0.0,,,91.0,9944.0,8.5,0.0,0.0
2024-01-04 00:00:00,71.0,330.0,20240103.0,24.0,280.0,90.0,90.0,120.0,89.0,75.0,74.0,0.0,0.0,,,89.0,9956.0,8.9,0.0,0.0
2024-01-04 01:00:00,72.0,330.0,20240104.0,1.0,280.0,100.0,100.0,130.0,90.0,75.83333333333333,74.0,0.0,0.0,,,89.0,9964.0,9.0,0.0,0.0
2024-01-04 02:00:00,73.0,330.0,20240104.0,2.0,280.0,90.0,90.0,150.0,90.0,76.66666666666667,77.0,0.0,0.0,,,91.0,9974.0,9.0,0.0,0.0
2024-01-04 03:00:00,74.0,330.0,20240104.0,3.0,270.0,90.0,90.0,120.0,89.0,77.5,74.0,0.0,0.0,,,90.0,9982.0,8.9,0.0,0.0
2024-01-04 04:00:00,75.0,330.0,20240104.0,4.0,280.0,90.0,80.0,120.0,89.0,78.33333333333333,74.0,0.0,0.0,,,90.0,9989.0,8.9,0.0,0.0
2024-01-04 05:00:00,76.0,330.0,20240104.0,5.0,280.0,80.0,90.0,120.0,90.0,79.16666666666667,74.0,0.0,0.0,,,89.0,9995.0,9.0,0.0,0.0
2024-01-04 06:00:00,77.0,330.0,20240104.0,6.0,270.0,90.0,80.0,120.0,88.0,80.0,74.0,0.0,0.0,,,90.0,10002.0,8.8,0.0,0.0
2024-01-04 07:00:00,78.0,330.0,20240104.0,7.0,280.0,90.0,110.0,150.0,85.0,79.33333333333333,65.0,0.0,0.0,,,87.0,10010.0,8.5,0.0,0.0
2024-01-04 08:00:00,79.0,330.0,20240104.0,8.0,270.0,70.0,80.0,110.0,88.0,78.66666666666667,74.0,0.0,0.0,,,91.0,10017.0,8.8,0.0,0.0
2024-01-04 09:00:00,80.0,330.0,20240104.0,9.0,270.0,80.0,70.0,110.0,92.0,78.0,77.0,9.0,2.0,,,90.0,10020.0,9.2,25.0,0.2
2024-01-04 10:00:00,81.0,330.0,20240104.0,10.0,270.0,80.0,80.0,110.0,90.0,77.33333333333333,76.0,28.0,3.0,,,91.0,10028.0,9.0,77.77777777777777,0.3
2024-01-04 11:00:00,82.0,330.0,20240104.0,11.0,270.0,70.0,60.0,90.0,93.0,76.66666666666667,75.0,34.0,0.0,,,88.0,10030.0,9.3,94.44444444444444,0.0
2024-01-04 12:00:00,83.0,330.0,20240104.0,12.0,260.0,60.0,80.0,110.0,78.0,76.0,60.0,17.0,0.0,,,88.0,10031.0,7.8,47.22222222222222,0.0
2024-01-04 13:00:00,84.0,330.0,20240104.0,13.0,250.0,60.0,70.0,100.0,89.0,75.33333333333333,67.0,41.0,2.0,,,86.0,10031.0,8.9,113.88888888888889,0.2
2024-01-04 14:00:00,85.0,330.0,20240104.0,14.0,250.0,60.0,50.0,90.0,89.0,74.66666666666667,65.0,27.0,2.0,,,84.0,10030.0,8.9,75.0,0.2
2024-01-04 15:00:00,86.0,330.0,20240104.0,15.0,230.0,50.0,40.0,80.0,85.0,74.0,61.0,20.0,10.0,,,85.0,10031.0,8.5,55.55555555555556,1.0
2024-01-04 16:00:00,87.0,330.0,20240104.0,16.0,210.0,40.0,40.0,70.0,80.0,73.33333333333333,61.0,4.0,0.0,,,87.0,10029.0,8.0,11.11111111111111,0.0
2024-01-04 17:00:00,88.0,330.0,20240104.0,17.0,180.0,40.0,40.0,60.0,80.0,72.66666666666667,58.0,0.0,0.0,,,85.0,10028.0,8.0,0.0,0.0
2024-01-04 18:00:00,89.0,330.0,20240104.0,18.0,180.0,50.0,50.0,60.0,82.0,72.0,59.0,0.0,0.0,,,85.0,10026.0,8.2,0.0,0.0
2024-01-04 19:00:00,90.0,330.0,20240104.0,19.0,150.0,60.0,60.0,90.0,82.0,72.66666666666667,61.0,0.0,0.0,,,86.0,10018.0,8.2,0.0,0.0
2024-01-04 20:00:00,91.0,330.0,20240104.0,20.0,140.0,60.0,60.0,80.0,82.0,73.33333333333333,67.0,0.0,0.0,,,90.0,10011.0,8.2,0.0,0.0
2024-01-04 21:00:00,92.0,330.0,20240104.0,21.0,130.0,80.0,70.0,100.0,77.0,74.0,69.0,0.0,0.0,,,94.0,9999.0,7.7,0.0,0.0
2024-01-04 22:00:00,93.0,330.0,20240104.0,22.0,140.0,80.0,90.0,120.0,79.0,74.66666666666667,70.0,0.0,0.0,,,94.0,9987.0,7.9,0.0,0.0
2024-01-04 23:00:00,94.0,330.0,20240104.0,23.0,140.0,90.0,90.0,120.0,83.0,75.33333333333333,73.0,0.0,0.0,,,93.0,9978.0,8.3,0.0,0.0
2024-01-05 00:00:00,95.0,330.0,20240104.0,24.0,140.0,90.0,80.0,110.0,86.0,76.0,75.0,0.0,0.0,,,92.0,9968.0,8.6,0.0,0.0
2024-01-05 01:00:00,96.0,330.0,20240105.0,1.0,140.0,80.0,80.0,110.0,91.0,75.83333333333333,76.0,0.0,0.0,,,90.0,9959.0,9.1,0.0,0.0
2024-01-05 02:00:00,97.0,330.0,20240105.0,2.0,150.0,80.0,80.0,110.0,94.0,75.66666666666667,74.0,0.0,0.0,,,87.0,9950.0,9.4,0.0,0.0
2024-01-05 03:00:00,98.0,330.0,20240105.0,3.0,160.0,80.0,90.0,110.0,93.0,75.5,71.0,0.0,0.0,,,86.0,9941.0,9.3,0.0,0.0
2024-01-05 04:00:00,99.0,330.0,20240105.0,4.0,170.0,100.0,100.0,140.0,93.0,75.33333333333333,63.0,0.0,0.0,,,81.0,9932.0,9.3,0.0,0.0
2024-01-05 05:00:00,100.0,330.0,20240105.0,5.0,180.0,100.0,100.0,150.0,87.0,75.16666666666667,50.0,0.0,0.0,,,77.0,9926.0,8.7,0.0,0.0
2024-01-05 06:00:00,101.0,330.0,20240105.0,6.0,180.0,100.0,110.0,140.0,78.0,75.0,43.0,0.0,0.0,,,78.0,9924.0,7.8,0.0,0.0
2024-01-05 07:00:00,102.0,330.0,20240105.0,7.0,160.0,100.0,90.0,140.0,68.0,73.0,53.0,0.0,0.0,,,90.0,9920.0,6.8,0.0,0.0
2024-01-05 08:00:00,103.0,330.0,20240105.0,8.0,160.0,90.0,80.0,120.0,65.0,71.0,57.0,0.0,0.0,,,94.0,9915.0,6.5,0.0,0.0
2024-01-05 09:00:00,104.0,330.0,20240105.0,9.0,170.0,100.0,100.0,140.0,75.0,69.0,67.0,2.0,0.0,,,94.0,9908.0,7.5,5.555555555555555,0.0
2024-01-05 10:00:00,105.0,330.0,20240105.0,10.0,250.0,90.0,70.0,140.0,87.0,67.0,81.0,6.0,0.0,,,95.0,9908.0,8.7,16.666666666666668,0.0
2024-01-05 11:00:00,106.0,330.0,20240105.0,11.0,330.0,100.0,90.0,120.0,75.0,65.0,67.0,11.0,0.0,,,95.0,9930.0,7.5,30.55555555555556,0.0
2024-01-05 12:00:00,107.0,330.0,20240105.0,12.0,310.0,90.0,90.0,110.0,76.0,63.0,60.0,14.0,0.0,,,89.0,9943.0,7.6,38.888888888888886,0.0
2024-01-05 13:00:00,108.0,330.0,20240105.0,13.0,320.0,80.0,80.0,100.0,79.0,64.83333333333333,60.0,13.0,0.0,,,87.0,9951.0,7.9,36.11111111111112,0.0
2024-01-05 14:00:00,109.0,330.0,20240105.0,14.0,320.0,70.0,70.0,90.0,86.0,66.66666666666667,58.0,35.0,3.0,,,82.0,9961.0,8.6,97.22222222222224,0.3
2024-01-05 15:00:00,110.0,330.0,20240105.0,15.0,320.0,60.0,50.0,80.0,82.0,68.5,57.0,12.0,2.0,,,84.0,9972.0,8.2,33.333333333333336,0.2
2024-01-05 16:00:00,111.0,330.0,20240105.0,16.0,310.0,50.0,40.0,60.0,84.0,70.33333333333333,60.0,1.0,0.0,,,85.0,9980.0,8.4,2.7777777777777777,0.0
2024-01-05 17:00:00,112.0,330.0,20240105.0,17.0,340.0,50.0,60.0,80.0,79.0,72.16666666666667,67.0,0.0,0.0,,,92.0,9990.0,7.9,0.0,0.0
2024-01-05 18:00:00,113.0,330.0,20240105.0,18.0,330.0,80.0,80.0,100.0,80.0,74.0,61.0,0.0,0.0,,,87.0,9999.0,8.0,0.0,0.0
2024-01-05 19:00:00,114.0,330.0,20240105.0,19.0,340.0,70.0,70.0,100.0,81.0,72.33333333333333,56.0,0.0,0.0,,,84.0,10007.0,8.1,0.0,0.0
2024-01-05 20:00:00,115.0,330.0,20240105.0,20.0,320.0,70.0,90.0,100.0,82.0,70.66666666666667,60.0,0.0,0.0,,,86.0,10014.0,8.2,0.0,0.0
2024-01-05 21:00:00,116.0,330.0,20240105.0,21.0,10.0,80.0,70.0,110.0,73.0,69.0,60.0,0.0,0.0,,,90.0,10022.0,7.3,0.0,0.0
2024-01-05 22:00:00,117.0,330.0,20240105.0,22.0,360.0,70.0,80.0,90.0,75.0,67.33333333333333,49.0,0.0,0.0,,,83.0,10030.0,7.5,0.0,0.0
2024-01-05 23:00:00,118.0,330.0,20240105.0,23.0,20.0,80.0,80.0,100.0,69.0,65.66666666666667,49.0,0.0,0.0,,,86.0,10037.0,6.9,0.0,0.0
2024-01-06 00:00:00,119.0,330.0,20240105.0,24.0,20.0,80.0,80.0,110.0,66.0,64.0,46.0,0.0,0.0,,,87.0,10044.0,6.6,0.0,0.0
2024-01-06 01:00:00,120.0,330.0,20240106.0,1.0,20.0,80.0,80.0,100.0,64.0,61.833333333333336,41.0,0.0,0.0,,,85.0,10049.0,6.4,0.0,0.0
2024-01-06 02:00:00,121.0,330.0,20240106.0,2.0,360.0,90.0,90.0,120.0,61.0,59.666666666666664,40.0,0.0,0.0,,,86.0,10058.0,6.1,0.0,0.0
2024-01-06 03:00:00,122.0,330.0,20240106.0,3.0,20.0,90.0,90.0,110.0,58.0,57.5,38.0,0.0,0.0,,,86.0,10066.0,5.8,0.0,0.0
2024-01-06 04:00:00,123.0,330.0,20240106.0,4.0,20.0,90.0,90.0,110.0,56.0,55.333333333333336,38.0,0.0,0.0,,,88.0,10071.0,5.6,0.0,0.0
2024-01-06 05:00:00,124.0,330.0,20240106.0,5.0,20.0,100.0,100.0,120.0,55.0,53.16666666666667,39.0,0.0,0.0,,,89.0,10078.0,5.5,0.0,0.0
2024-01-06 06:00:00,125.0,330.0,20240106.0,6.0,20.0,100.0,100.0,130.0,54.0,51.0,31.0,0.0,0.0,,,84.0,10084.0,5.4,0.0,0.0
2024-01-06 07:00:00,126.0,330.0,20240106.0,7.0,20.0,100.0,100.0,130.0,51.0,50.333333333333336,25.0,0.0,0.0,,,83.0,10094.0,5.1,0.0,0.0
2024-01-06 08:00:00,127.0,330.0,20240106.0,8.0,10.0,100.0,100.0,140.0,50.0,49.666666666666664,24.0,0.0,0.0,,,83.0,10104.0,5.0,0.0,0.0
2024-01-06 09:00:00,128.0,330.0,20240106.0,9.0,20.0,100.0,100.0,120.0,49.0,49.0,22.0,1.0,0.0,,,82.0,10113.0,4.9,2.7777777777777777,0.0
2024-01-06 10:00:00,129.0,330.0,20240106.0,10.0,20.0,100.0,100.0,120.0,51.0,48.333333333333336,18.0,11.0,0.0,,,79.0,10122.0,5.1,30.55555555555556,0.0
2024-01-06 11:00:00,130.0,330.0,20240106.0,11.0,20.0,100.0,90.0,130.0,54.0,47.666666666666664,16.0,9.0,0.0,,,76.0,10127.0,5.4,25.0,0.0
2024-01-06 12:00:00,131.0,330.0,20240106.0,12.0,20.0,100.0,90.0,120.0,52.0,47.0,17.0,14.0,0.0,,,77.0,10132.0,5.2,38.888888888888886,0.0
2024-01-06 13:00:00,132.0,330.0,20240106.0,13.0,10.0,100.0,120.0,130.0,50.0,45.333333333333336,17.0,18.0,0.0,,,79.0,10132.0,5.0,50.0,0.0
2024-01-06 14:00:00,133.0,330.0,20240106.0,14.0,10.0,100.0,100.0,130.0,50.0,43.666666666666664,22.0,21.0,0.0,,,82.0,10137.0,5.0,58.333333333333336,0.0
2024-01-06 15:00:00,134.0,330.0,20240106.0,15.0,10.0,110.0,110.0,150.0,48.0,42.0,23.0,11.0,0.0,,,84.0,10145.0,4.8,30.55555555555556,0.0
2024-01-06 16:00:00,135.0,330.0,20240106.0,16.0,20.0,110.0,120.0,140.0,46.0,40.333333333333336,14.0,2.0,0.0,,,79.0,10151.0,4.6,5.555555555555555,0.0
2024-01-06 17:00:00,136.0,330.0,20240106.0,17.0,30.0,100.0,90.0,140.0,46.0,38.666666666666664,16.0,0.0,0.0,,,80.0,10156.0,4.6,0.0,0.0
2024-01-06 18:00:00,137.0,330.0,20240106.0,18.0,30.0,100.0,90.0,140.0,41.0,37.0,12.0,0.0,0.0,,,81.0,10162.0,4.1,0.0,0.0
2024-01-06 19:00:00,138.0,330.0,20240106.0,19.0,40.0,80.0,80.0,120.0,33.0,33.333333333333336,5.0,0.0,0.0,,,81.0,10165.0,3.3,0.0,0.0
2024-01-06 20:00:00,139.0,330.0,20240106.0,20.0,20.0,90.0,100.0,120.0,39.0,29.666666666666668,5.0,0.0,0.0,,,78.0,10170.0,3.9,0.0,0.0
2024-01-06 21:00:00,140.0,330.0,20240106.0,21.0,20.0,100.0,110.0,130.0,40.0,26.0,5.0,0.0,0.0,,,77.0,10172.0,4.0,0.0,0.0
2024-01-06 22:00:00,141.0,330.0,20240106.0,22.0,30.0,90.0,110.0,140.0,32.0,22.333333333333336,-2.0,0.0,0.0,,,78.0,10176.0,3.2,0.0,0.0
2024-01-06 23:00:00,142.0,330.0,20240106.0,23.0,30.0,110.0,110.0,130.0,32.0,18.666666666666668,-6.0,0.0,0.0,,,76.0,10180.0,3.2,0.0,0.0
2024-01-07 00:00:00,143.0,330.0,20240106.0,24.0,30.0,120.0,110.0,150.0,17.0,15.0,-17.0,0.0,0.0,,,78.0,10185.0,1.7,0.0,0.0
2024-01-07 01:00:00,144.0,330.0,20240107.0,1.0,50.0,100.0,80.0,150.0,14.0,13.666666666666666,-16.0,0.0,0.0,,,80.0,10189.0,1.4,0.0,0.0
2024-01-07 02:00:00,145.0,330.0,20240107.0,2.0,50.0,90.0,90.0,120.0,12.0,12.333333333333334,-17.0,0.0,0.0,,,80.0,10194.0,1.2,0.0,0.0
2024-01-07 03:00:00,146.0,330.0,20240107.0,3.0,50.0,100.0,100.0,120.0,12.0,11.0,-17.0,0.0,0.0,,,81.0,10198.0,1.2,0.0,0.0
2024-01-07 04:00:00,147.0,330.0,20240107.0,4.0,50.0,110.0,100.0,130.0,12.0,9.666666666666668,-15.0,0.0,0.0,,,82.0,10203.0,1.2,0.0,0.0
2024-01-07 05:00:00,148.0,330.0,20240107.0,5.0,50.0,110.0,100.0,130.0,13.0,8.333333333333334,-15.0,0.0,0.0,,,81.0,10209.0,1.3,0.0,0.0
